datacreationdate,sitename,aqi,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,co_8hr,pm2.5_avg,pm10_avg,so2_avg,測站氣壓(hPa),氣溫(℃),相對溼度(%),風速(m/s),風向(360degree),最大瞬間風(m/s),最大瞬間風風向(360degree),降水量(mm)
2024-01-06 12:00:00,三重,103.0,2.9,0.94,22.3,8.8,54.0,36.0,35.1,73.5,38.4,1.1,36.3,57.0,1.0,1018.4,20.5,65.0,1.7,95.0,4.1,82.0,0.0
2024-01-06 13:00:00,三重,98.0,2.8,0.77,27.9,11.0,45.0,24.0,31.4,60.2,28.8,1.1,34.5,55.0,1.0,1017.4,21.5,64.0,1.1,60.0,3.5,353.0,0.0
2024-01-06 14:00:00,三重,91.0,1.5,0.69,25.8,13.8,42.0,22.0,30.0,62.3,32.2,1.1,31.6,51.0,1.0,1017.0,21.6,66.0,2.9,317.0,6.6,327.0,0.0
2024-01-06 15:00:00,三重,83.0,1.2,0.75,28.0,17.0,45.0,20.0,31.0,61.3,30.3,1.1,28.5,49.0,1.0,1016.9,22.2,63.0,0.4,281.0,6.6,343.0,0.0
2024-01-06 16:00:00,三重,77.0,1.4,0.76,24.3,20.0,46.0,22.0,33.7,64.4,30.7,0.9,26.0,47.0,1.0,1017.1,20.0,72.0,3.9,80.0,8.2,60.0,0.0
2024-01-06 17:00:00,三重,76.0,1.3,1.06,19.0,21.9,47.0,23.0,35.6,64.2,28.6,0.9,25.7,48.0,1.0,1018.0,19.6,74.0,3.5,95.0,6.6,87.0,0.0
2024-01-06 18:00:00,三重,77.0,1.2,1.25,19.5,22.9,36.0,24.0,36.5,58.6,22.1,0.9,25.9,47.0,1.0,1018.6,19.1,75.0,3.9,82.0,7.1,88.0,0.0
2024-01-06 19:00:00,三重,78.0,1.2,1.05,23.8,23.8,40.0,25.0,36.5,54.0,17.4,0.9,26.3,46.0,1.0,1019.3,18.8,74.0,3.0,79.0,5.5,76.0,0.0
2024-01-06 20:00:00,三重,78.0,1.2,1.18,20.7,23.6,45.0,29.0,45.4,72.8,27.3,0.9,26.5,45.0,1.0,1019.8,18.7,73.0,1.9,77.0,4.9,95.0,0.0
2024-01-06 21:00:00,三重,79.0,1.5,1.28,20.7,22.7,48.0,27.0,48.7,75.6,26.9,1.0,26.7,44.0,1.0,1020.0,18.5,75.0,2.5,92.0,4.9,63.0,0.0
2024-01-06 22:00:00,三重,79.0,1.4,1.08,25.1,22.6,46.0,28.0,40.9,56.6,15.7,1.0,26.8,45.0,1.0,1020.4,18.4,74.0,2.5,102.0,4.9,102.0,0.0
2024-01-06 23:00:00,三重,78.0,1.4,1.19,22.3,21.9,44.0,27.0,43.4,63.8,20.3,1.1,26.6,45.0,1.0,1020.5,18.4,73.0,2.8,101.0,4.1,81.0,0.0
2024-01-07 00:00:00,三重,76.0,1.2,0.81,25.9,22.1,42.0,25.0,36.2,50.3,14.0,1.1,25.7,44.0,1.0,1020.7,18.3,70.0,3.6,92.0,5.5,119.0,0.0
2024-01-07 01:00:00,三重,75.0,1.1,0.72,32.4,23.8,37.0,23.0,28.0,34.9,6.9,1.0,25.1,42.0,1.0,1020.5,18.3,69.0,4.1,61.0,7.7,54.0,0.0
2024-01-07 02:00:00,三重,74.0,0.8,0.71,30.3,25.2,41.0,26.0,29.9,45.2,15.3,1.0,25.0,42.0,1.0,1020.3,18.3,69.0,3.9,59.0,8.2,61.0,0.0
2024-01-07 03:00:00,三重,74.0,0.5,0.66,31.3,26.1,43.0,24.0,27.6,37.5,9.8,0.9,24.8,41.0,1.0,1020.2,18.2,69.0,3.8,57.0,7.7,61.0,0.0
2024-01-07 04:00:00,三重,73.0,0.8,0.56,40.9,28.6,38.0,21.0,19.5,27.3,7.8,0.8,24.3,41.0,1.0,1020.4,18.1,66.0,3.4,56.0,7.7,51.0,0.0
2024-01-07 05:00:00,三重,73.0,0.9,0.52,41.1,31.2,42.0,23.0,19.7,30.6,10.8,0.7,24.3,41.0,1.0,1020.8,18.1,64.0,4.3,59.0,9.3,64.0,0.0
2024-01-07 06:00:00,三重,71.0,0.6,0.55,31.9,32.0,41.0,21.0,25.0,40.9,15.8,0.7,23.5,41.0,1.0,1021.2,17.8,64.0,5.4,55.0,11.0,49.0,0.0
2024-01-07 07:00:00,三重,75.0,1.1,0.9,29.0,27.1,48.0,25.0,33.7,55.3,21.6,0.9,25.7,47.0,1.0,1021.8,17.7,64.0,4.8,61.0,9.9,59.0,0.0
2024-01-07 08:00:00,三重,74.0,1.1,0.9,28.7,27.3,48.0,25.0,34.2,57.0,22.8,0.9,25.6,47.0,1.0,1022.7,17.7,64.0,6.2,58.0,9.9,44.0,0.0
2024-01-07 09:00:00,三重,74.0,1.1,0.9,29.0,27.5,47.0,24.0,33.6,56.3,22.6,0.9,25.4,47.0,1.0,1023.6,17.9,61.0,4.3,74.0,10.4,61.0,0.0
2024-01-07 10:00:00,三重,48.0,1.4,0.93,27.6,27.7,51.0,26.0,29.1,57.6,28.4,0.9,25.2,47.0,1.0,1023.8,18.1,61.0,6.1,68.0,9.9,65.0,0.0
2024-01-07 11:00:00,三重,79.0,1.2,0.97,29.6,31.5,56.0,25.0,31.6,59.5,27.9,0.7,26.9,49.0,1.0,1023.0,18.2,61.0,5.1,66.0,11.5,57.0,0.0
2024-01-07 12:00:00,三重,79.0,1.3,1.04,29.5,30.1,59.0,30.0,33.4,63.5,30.0,0.8,26.7,50.0,1.0,1022.5,18.1,59.0,4.6,55.0,9.3,44.0,0.0
2024-01-07 13:00:00,三重,77.0,1.3,0.99,30.9,28.8,60.0,25.0,35.0,60.0,24.9,0.8,26.2,52.0,1.0,1021.8,17.9,58.0,5.3,52.0,10.4,59.0,0.0
2024-01-07 14:00:00,三重,77.0,1.2,0.98,29.9,28.6,58.0,25.0,36.6,69.9,33.3,0.9,26.0,54.0,1.0,1021.1,18.0,58.0,5.6,50.0,11.5,65.0,0.0
2024-01-07 15:00:00,三重,78.0,1.2,0.87,35.9,29.4,59.0,27.0,30.1,52.4,22.3,0.9,26.4,55.0,1.0,1021.0,18.1,59.0,4.1,56.0,9.9,51.0,0.0
2024-01-07 16:00:00,三重,76.0,1.1,0.97,30.6,30.0,56.0,24.0,32.4,62.1,29.7,0.9,25.8,55.0,1.0,1021.0,18.0,62.0,4.8,67.0,10.4,74.0,0.0
2024-01-07 17:00:00,三重,75.0,1.2,1.05,27.1,30.1,47.0,22.0,37.4,64.7,27.2,0.9,25.4,54.0,1.0,1021.4,17.8,65.0,6.1,54.0,11.5,64.0,0.0
2024-01-07 18:00:00,三重,75.0,1.1,1.15,22.1,29.4,44.0,23.0,41.1,82.4,41.3,1.0,25.2,52.0,1.0,1021.6,17.9,61.0,4.2,81.0,9.9,45.0,0.0
2024-01-07 19:00:00,三重,71.0,1.4,1.23,17.2,27.9,42.0,18.0,46.5,89.2,42.7,1.0,23.7,50.0,1.0,1021.8,17.9,60.0,4.0,77.0,9.3,69.0,0.0
2024-01-07 20:00:00,三重,69.0,1.1,0.97,26.4,27.5,39.0,21.0,34.2,57.4,23.1,1.0,22.8,47.0,1.0,1022.1,18.0,62.0,3.2,94.0,7.7,99.0,0.0
2024-01-07 21:00:00,三重,67.0,1.4,0.9,22.1,26.4,41.0,18.0,33.8,59.9,26.1,1.0,21.8,46.0,1.0,1022.1,18.0,62.0,3.8,92.0,8.8,53.0,0.0
2024-01-07 22:00:00,三重,64.0,1.4,0.86,23.5,25.6,33.0,17.0,33.1,54.4,21.2,1.0,20.7,44.0,1.0,1022.0,18.1,63.0,4.1,88.0,7.1,113.0,0.0
2024-01-07 23:00:00,三重,61.0,1.9,0.7,23.6,24.1,40.0,12.0,29.8,49.6,19.8,0.9,19.4,43.0,1.0,1021.7,18.1,63.0,5.9,75.0,11.0,61.0,0.0
2024-01-08 00:00:00,三重,59.0,2.0,0.55,31.1,24.1,36.0,19.0,23.4,34.1,10.6,0.9,18.7,41.0,1.0,1021.4,18.0,65.0,3.9,90.0,11.0,61.0,0.0
2024-01-08 01:00:00,三重,56.0,1.7,0.4,36.4,25.3,34.0,13.0,15.6,21.8,6.1,0.8,17.5,39.0,1.0,1020.8,17.9,65.0,4.0,96.0,8.8,106.0,0.0
2024-01-08 02:00:00,三重,54.0,1.1,0.34,37.0,27.2,39.0,14.0,14.1,19.7,5.5,0.7,16.7,39.0,1.0,1020.3,17.7,66.0,5.8,85.0,8.2,85.0,0.0
2024-01-08 03:00:00,三重,52.0,0.7,0.31,40.6,30.1,35.0,11.0,11.4,14.8,3.3,0.6,15.9,38.0,1.0,1019.8,17.6,67.0,5.3,98.0,8.8,44.0,0.0
2024-01-08 04:00:00,三重,48.0,0.8,0.26,42.1,32.0,27.0,14.0,9.6,14.1,4.4,0.5,14.9,35.0,1.0,1019.1,17.3,70.0,5.2,89.0,12.1,71.0,0.0
2024-01-08 05:00:00,三重,48.0,0.8,0.27,44.3,34.8,32.0,15.0,9.2,11.3,2.1,0.4,14.8,35.0,1.0,1019.2,17.2,72.0,4.0,105.0,11.0,77.0,0.0
2024-01-08 06:00:00,三重,49.0,0.7,0.33,36.4,36.4,40.0,17.0,15.9,21.6,5.6,0.3,15.0,35.0,1.0,1019.3,17.3,74.0,5.3,86.0,9.3,61.0,0.0
2024-01-08 07:00:00,三重,52.0,0.8,0.57,25.4,36.7,36.0,19.0,29.7,49.5,19.8,0.3,16.0,34.0,1.0,1019.7,17.5,75.0,5.3,91.0,8.8,66.0,0.0
2024-01-08 08:00:00,三重,59.0,1.2,1.3,13.3,34.4,42.0,19.0,42.9,89.9,47.0,0.4,16.5,36.0,1.0,1019.4,18.1,71.0,6.4,92.0,8.8,98.0,0.0
2024-01-08 09:00:00,三重,59.0,1.2,1.06,12.4,31.4,40.0,19.0,42.6,84.7,42.1,0.5,17.1,37.0,1.0,1019.9,18.7,69.0,5.2,86.0,10.4,75.0,0.0
2024-01-08 10:00:00,三重,56.0,0.9,0.86,17.3,29.0,41.0,19.0,36.0,74.6,38.6,0.6,17.4,38.0,1.0,1020.0,19.0,69.0,7.3,69.0,11.0,75.0,0.0
2024-01-08 11:00:00,三重,56.0,1.2,0.8,17.1,26.0,34.0,16.0,32.0,61.2,29.2,0.6,17.6,38.0,1.0,1019.4,19.2,70.0,6.4,77.0,11.5,77.0,0.0
2024-01-08 12:00:00,三重,56.0,1.2,0.89,19.9,23.7,49.0,19.0,35.0,78.5,43.5,0.7,17.6,40.0,1.0,1018.0,20.0,70.0,6.7,72.0,12.6,88.0,0.0
2024-01-08 13:00:00,三重,56.0,0.9,0.79,20.2,20.3,44.0,17.0,34.0,72.2,38.2,0.8,17.4,41.0,1.0,1016.8,20.5,69.0,6.5,67.0,13.2,86.0,0.0
2024-01-08 14:00:00,三重,55.0,1.1,0.91,20.5,18.0,35.0,17.0,32.6,68.5,35.9,0.9,17.2,40.0,1.0,1016.2,20.5,70.0,5.4,75.0,10.4,70.0,0.0
2024-01-08 15:00:00,三重,57.0,1.3,0.93,17.6,16.9,38.0,21.0,36.9,75.2,38.2,0.9,18.1,40.0,1.0,1015.8,20.7,70.0,5.7,76.0,9.9,85.0,0.0
2024-01-08 16:00:00,三重,58.0,1.2,1.08,18.0,17.6,27.0,18.0,36.2,70.6,34.4,0.9,18.2,37.0,1.0,1015.8,20.5,71.0,3.9,74.0,9.9,71.0,0.0
2024-01-08 17:00:00,三重,59.0,1.1,1.33,11.7,17.5,25.0,12.0,42.5,93.5,51.0,0.9,17.4,34.0,1.0,1016.2,20.4,72.0,3.9,64.0,7.7,62.0,0.0
2024-01-08 18:00:00,三重,62.0,1.3,1.4,7.9,16.1,24.0,10.0,46.1,92.7,46.6,1.0,16.2,32.0,1.0,1016.5,20.2,73.0,2.9,77.0,6.6,58.0,0.0
2024-01-08 19:00:00,三重,64.0,1.3,1.22,3.7,14.2,24.0,12.0,50.1,85.9,35.7,1.0,14.8,30.0,1.0,1017.2,20.1,73.0,1.0,60.0,4.1,79.0,0.0
2024-01-08 20:00:00,三重,60.0,0.8,1.1,3.7,12.9,23.0,12.0,44.4,69.7,25.2,1.0,13.7,28.0,1.0,1017.4,20.1,72.0,0.3,50.0,1.9,73.0,0.0
2024-01-08 21:00:00,三重,62.0,1.2,1.24,0.5,10.4,28.0,20.0,47.5,94.4,46.9,1.1,14.7,28.0,1.0,1017.4,19.6,75.0,0.0,0.0,1.6,64.0,0.0
2024-01-08 22:00:00,三重,64.0,1.4,1.51,0.3,7.9,31.0,19.0,50.6,121.0,70.3,1.2,15.9,29.0,1.0,1017.3,19.4,78.0,0.0,0.0,0.8,186.0,0.0
2024-01-08 23:00:00,三重,62.0,1.6,1.29,0.3,5.8,31.0,18.0,46.9,114.9,68.0,1.2,16.7,29.0,1.0,1017.1,19.3,79.0,0.0,0.0,1.3,51.0,0.0
2024-01-09 00:00:00,三重,60.0,1.3,1.06,0.2,3.5,28.0,15.0,43.5,104.5,61.0,1.2,16.9,29.0,1.0,1016.8,18.9,82.0,0.0,0.0,0.8,287.0,0.0
2024-01-09 01:00:00,三重,57.0,1.5,1.15,0.4,2.1,29.0,22.0,39.1,104.1,64.9,1.2,17.4,29.0,1.0,1016.9,18.5,85.0,1.2,214.0,2.4,205.0,0.0
2024-01-09 02:00:00,三重,57.0,1.1,0.99,0.3,1.2,37.0,23.0,35.2,76.4,41.2,1.1,18.1,30.0,1.0,1016.4,18.3,87.0,0.8,178.0,3.3,218.0,0.5
2024-01-09 03:00:00,三重,58.0,1.0,0.9,0.1,0.7,32.0,20.0,30.9,72.2,41.3,1.1,18.3,29.0,1.0,1016.0,18.3,90.0,0.0,0.0,1.9,208.0,0.5
2024-01-09 04:00:00,三重,57.0,1.0,0.81,0.2,0.3,26.0,14.0,29.8,67.3,37.5,1.1,18.0,29.0,1.0,1015.8,18.2,92.0,1.0,205.0,1.9,201.0,0.0
2024-01-09 05:00:00,三重,55.0,0.8,0.82,2.1,0.5,28.0,13.0,30.2,66.6,36.3,1.0,17.0,29.0,1.0,1016.2,18.3,93.0,0.4,190.0,2.4,209.0,0.0
2024-01-09 06:00:00,三重,53.0,0.8,0.83,1.0,0.6,22.0,17.0,29.4,82.2,52.8,0.9,16.5,27.0,1.0,1016.4,18.2,94.0,1.4,205.0,3.0,233.0,0.5
2024-01-09 07:00:00,三重,53.0,1.1,1.22,0.6,0.6,24.0,16.0,34.2,133.8,99.5,0.9,16.2,26.0,1.0,1016.9,18.1,95.0,0.5,305.0,2.7,306.0,0.5
2024-01-09 08:00:00,三重,54.0,1.1,1.32,1.3,0.8,21.0,17.0,33.0,103.9,70.8,1.0,16.7,25.0,1.0,1017.0,18.1,95.0,0.3,60.0,2.7,62.0,0.0
2024-01-09 09:00:00,三重,57.0,1.1,1.31,2.4,1.0,28.0,21.0,33.0,117.4,84.4,1.0,17.8,25.0,1.0,1017.2,18.3,94.0,0.0,0.0,3.3,329.0,0.0
2024-01-09 10:00:00,三重,59.0,1.0,1.25,2.4,1.3,37.0,24.0,35.6,125.5,89.9,1.0,18.9,28.0,1.0,1017.0,19.4,92.0,0.0,0.0,2.2,319.0,0.0
2024-01-09 11:00:00,三重,60.0,1.3,1.09,6.2,2.0,46.0,18.0,39.0,120.5,81.4,1.0,19.1,31.0,1.0,1016.2,20.1,88.0,0.6,135.0,3.3,70.0,0.0
2024-01-09 12:00:00,三重,61.0,1.2,0.93,11.5,3.4,45.0,19.0,36.9,99.1,62.1,1.0,19.5,35.0,1.0,1015.3,19.9,83.0,1.7,266.0,3.5,267.0,0.0
2024-01-09 13:00:00,三重,58.0,0.8,0.83,13.3,4.8,38.0,15.0,33.4,89.1,55.7,1.0,18.5,36.0,1.0,1014.1,20.4,80.0,0.9,341.0,3.8,288.0,0.0
2024-01-09 14:00:00,三重,54.0,1.0,0.74,12.9,6.3,37.0,14.0,33.9,86.7,52.7,1.0,16.9,36.0,1.0,1013.6,20.3,78.0,1.2,332.0,4.1,350.0,0.0
2024-01-09 15:00:00,三重,55.0,1.0,0.84,14.5,8.1,36.0,18.0,36.7,96.2,59.4,1.0,16.8,35.0,1.0,1013.3,20.4,76.0,0.9,296.0,4.1,304.0,0.0
2024-01-09 16:00:00,三重,57.0,0.8,0.83,16.0,9.9,33.0,17.0,39.6,90.4,50.8,0.9,16.7,34.0,1.0,1013.5,20.0,77.0,0.0,0.0,3.0,324.0,0.0
2024-01-09 17:00:00,三重,60.0,0.9,1.07,9.4,10.8,31.0,21.0,43.9,115.2,71.3,0.9,17.7,33.0,1.0,1013.8,19.8,77.0,0.7,264.0,3.0,347.0,0.0
2024-01-09 18:00:00,三重,61.0,0.9,1.45,7.3,11.4,30.0,15.0,45.9,108.8,62.8,0.9,17.8,33.0,1.0,1014.3,19.3,77.0,1.8,118.0,3.5,88.0,0.0
2024-01-09 19:00:00,三重,57.0,0.6,1.22,8.5,11.7,23.0,13.0,40.7,75.5,34.8,0.9,17.0,31.0,1.0,1014.7,19.2,78.0,2.7,95.0,4.9,102.0,0.0
2024-01-09 20:00:00,三重,59.0,0.6,1.1,5.2,10.9,25.0,12.0,42.5,95.5,52.9,1.0,16.2,30.0,1.0,1015.0,18.8,81.0,1.5,55.0,4.1,83.0,0.0
2024-01-09 21:00:00,三重,58.0,0.4,0.98,5.3,9.9,24.0,12.0,41.0,77.8,36.7,1.0,14.7,29.0,1.0,1015.2,18.6,82.0,0.0,0.0,2.4,64.0,0.0
2024-01-09 22:00:00,三重,57.0,0.4,0.89,4.4,8.8,24.0,17.0,40.8,76.7,35.9,1.0,14.7,28.0,0.0,1015.1,18.4,83.0,0.4,14.0,2.4,15.0,0.0
2024-01-09 23:00:00,三重,55.0,0.3,0.88,2.9,7.4,27.0,12.0,37.6,71.2,33.5,1.0,14.3,28.0,0.0,1015.4,18.2,84.0,0.0,0.0,1.9,54.0,0.0
2024-01-10 00:00:00,三重,58.0,0.5,1.05,0.6,5.4,32.0,13.0,41.3,94.2,52.8,1.0,14.2,28.0,0.0,1015.6,18.4,83.0,0.0,0.0,1.1,56.0,0.0
2024-01-10 01:00:00,三重,55.0,0.6,1.0,0.8,4.4,21.0,14.0,37.0,84.6,47.6,1.0,14.4,27.0,0.0,1015.7,18.1,86.0,0.0,0.0,1.9,180.0,0.0
2024-01-10 02:00:00,三重,48.0,1.3,0.78,2.3,3.8,20.0,13.0,29.9,67.2,37.2,0.9,13.8,26.0,0.0,1015.6,18.1,86.0,0.6,328.0,2.4,320.0,0.0
2024-01-10 03:00:00,三重,44.0,1.0,0.56,11.2,4.1,18.0,11.0,25.5,41.9,16.3,0.9,13.4,24.0,0.0,1015.7,18.0,85.0,0.1,0.0,3.5,320.0,0.0
2024-01-10 04:00:00,三重,43.0,1.3,0.6,8.4,4.5,21.0,12.0,24.6,52.4,27.7,0.8,13.1,22.0,0.0,1015.7,18.0,85.0,0.5,352.0,1.9,285.0,0.0
2024-01-10 05:00:00,三重,41.0,1.0,0.4,21.9,6.6,17.0,12.0,19.6,36.8,17.1,0.7,12.5,21.0,0.0,1016.1,17.7,83.0,1.6,47.0,5.5,301.0,0.0
2024-01-10 06:00:00,三重,45.0,1.0,0.65,8.0,7.0,18.0,11.0,27.3,54.0,26.7,0.7,12.0,20.0,0.0,1016.8,17.8,87.0,0.0,0.0,3.5,55.0,0.0
2024-01-10 07:00:00,三重,58.0,1.5,1.21,6.9,7.5,29.0,13.0,41.5,129.9,88.4,0.7,12.3,22.0,0.0,1017.4,17.7,89.0,0.4,208.0,1.9,201.0,0.0
2024-01-10 08:00:00,三重,60.0,1.7,1.79,7.2,8.3,32.0,17.0,44.7,127.7,83.0,0.8,13.1,23.0,0.0,1018.0,18.0,70.0,3.8,66.0,6.0,52.0,0.0
2024-01-10 09:00:00,三重,60.0,1.9,1.75,6.0,9.0,30.0,18.0,44.7,127.2,82.4,0.9,14.1,25.0,0.0,1018.7,17.9,70.0,2.3,63.0,6.0,82.0,0.0
2024-01-10 10:00:00,三重,53.0,1.8,1.25,11.4,10.1,43.0,26.0,34.3,96.7,62.3,1.0,16.4,29.0,0.0,1018.9,18.3,69.0,0.0,0.0,5.5,65.0,0.0
2024-01-10 11:00:00,三重,64.0,1.7,0.88,14.6,10.6,70.0,40.0,34.2,74.2,39.9,1.0,20.9,36.0,1.0,1019.0,17.5,67.0,1.8,345.0,8.8,58.0,0.0
2024-01-10 12:00:00,三重,78.0,1.7,1.07,12.0,11.0,79.0,49.0,40.8,104.1,63.2,1.1,26.4,44.0,1.0,1018.8,17.5,64.0,0.9,13.0,4.9,310.0,0.0
2024-01-10 13:00:00,三重,94.0,1.2,0.92,17.5,10.4,78.0,56.0,36.2,74.6,38.3,1.1,32.9,52.0,1.0,1018.4,17.4,63.0,0.7,61.0,6.6,7.0,0.0
2024-01-10 14:00:00,三重,108.0,1.6,0.91,21.8,12.2,73.0,54.0,38.0,74.7,36.7,1.2,38.1,58.0,1.0,1018.3,16.9,68.0,3.0,188.0,5.5,177.0,0.0
2024-01-10 15:00:00,三重,121.0,1.9,1.47,11.1,12.7,89.0,64.0,46.4,136.3,89.9,1.2,43.3,64.0,1.0,1018.4,17.1,67.0,2.3,214.0,4.9,192.0,0.0
2024-01-10 16:00:00,三重,128.0,1.8,1.24,21.4,14.5,78.0,55.0,45.0,97.3,52.2,1.1,45.9,66.0,1.0,1018.7,16.7,56.0,2.7,61.0,6.6,76.0,0.0
2024-01-10 17:00:00,三重,130.0,1.7,1.21,17.8,16.0,74.0,49.0,43.8,89.7,45.9,1.1,46.5,68.0,1.0,1019.5,15.8,57.0,3.9,69.0,7.1,65.0,0.0
2024-01-10 18:00:00,三重,131.0,2.0,1.71,12.9,16.1,72.0,46.0,54.3,116.5,62.1,1.1,47.0,70.0,1.0,1020.3,15.2,54.0,4.0,51.0,8.2,57.0,0.0
2024-01-10 19:00:00,三重,128.0,2.1,1.61,14.9,16.2,74.0,44.0,53.1,106.2,53.1,1.2,45.8,70.0,1.0,1020.9,15.0,55.0,4.1,78.0,7.7,61.0,0.0
2024-01-10 20:00:00,三重,124.0,1.4,1.37,15.5,16.6,64.0,38.0,48.0,92.1,44.1,1.3,44.5,69.0,1.0,1021.2,14.7,54.0,3.0,78.0,8.8,51.0,0.0
2024-01-10 21:00:00,三重,123.0,1.5,1.02,22.5,17.2,63.0,38.0,39.5,62.3,22.8,1.3,44.0,69.0,1.0,1021.2,14.7,56.0,2.9,77.0,7.1,67.0,0.0
2024-01-10 22:00:00,三重,123.0,1.4,1.17,15.9,16.5,65.0,41.0,45.9,78.8,32.8,1.3,44.0,69.0,1.0,1021.2,14.5,58.0,3.2,85.0,6.6,74.0,0.0
2024-01-10 23:00:00,三重,124.0,1.3,0.93,20.9,17.7,65.0,44.0,39.2,61.2,22.0,1.2,44.2,68.0,1.0,1021.0,13.6,67.0,1.3,183.0,6.0,69.0,0.0
2024-01-11 00:00:00,三重,124.0,1.4,0.78,22.3,17.8,63.0,42.0,31.8,51.0,19.1,1.2,44.4,67.0,1.0,1020.9,14.3,62.0,2.8,95.0,4.9,88.0,0.0
2024-01-11 01:00:00,三重,122.0,1.2,0.65,24.2,18.6,59.0,38.0,27.4,37.4,10.0,1.1,43.6,66.0,1.0,1020.5,14.1,61.0,3.7,79.0,6.0,93.0,0.0
2024-01-11 02:00:00,三重,118.0,1.3,0.61,22.0,19.8,57.0,34.0,29.9,54.2,24.3,1.0,41.9,64.0,1.0,1020.3,14.0,60.0,3.8,102.0,6.6,78.0,0.0
2024-01-11 03:00:00,三重,109.0,1.3,0.5,25.6,21.1,53.0,29.0,24.8,34.0,9.2,0.8,38.6,61.0,1.0,1020.0,14.0,61.0,3.4,97.0,7.1,85.0,0.0
2024-01-11 04:00:00,三重,104.0,1.2,0.56,18.7,21.5,54.0,34.0,29.9,51.4,21.5,0.7,36.7,59.0,1.0,1019.8,13.9,59.0,3.5,88.0,7.1,70.0,0.0
2024-01-11 05:00:00,三重,99.0,1.2,0.56,19.2,21.1,51.0,30.0,29.3,43.7,14.4,0.7,34.9,57.0,1.0,1019.8,13.5,60.0,3.7,62.0,6.0,67.0,0.0
2024-01-11 06:00:00,三重,97.0,1.2,0.53,17.6,21.3,44.0,32.0,28.4,41.8,13.3,0.6,34.1,54.0,1.0,1020.1,13.4,60.0,3.4,77.0,6.0,54.0,0.0
2024-01-11 07:00:00,三重,95.0,1.4,0.85,8.7,19.8,46.0,28.0,38.4,72.6,34.1,0.6,33.3,52.0,1.0,1020.7,13.1,60.0,3.8,56.0,6.0,68.0,0.0
2024-01-11 08:00:00,三重,92.0,1.9,1.64,4.4,17.6,50.0,29.0,43.2,116.6,73.4,0.7,32.3,51.0,1.0,1021.1,13.5,60.0,3.4,61.0,6.0,79.0,0.0
2024-01-11 09:00:00,三重,92.0,2.1,1.52,5.5,15.2,52.0,32.0,41.9,124.1,82.1,0.8,32.3,51.0,1.0,1021.5,14.5,57.0,5.7,78.0,9.9,73.0,0.0
2024-01-11 10:00:00,三重,90.0,2.0,1.07,11.5,13.9,62.0,28.0,37.1,105.3,68.1,0.9,31.2,53.0,1.0,1020.9,15.1,53.0,6.8,59.0,10.4,66.0,0.0
2024-01-11 11:00:00,三重,86.0,2.4,0.87,16.8,12.8,52.0,24.0,33.9,83.7,49.7,0.9,29.9,53.0,1.0,1019.9,15.9,50.0,5.4,68.0,10.4,40.0,0.0
2024-01-11 12:00:00,三重,82.0,2.1,0.82,22.4,13.3,41.0,21.0,31.3,71.5,40.2,0.9,28.0,51.0,1.0,1018.3,16.4,49.0,7.7,61.0,11.5,65.0,0.0
2024-01-11 13:00:00,三重,78.0,2.2,0.91,20.2,13.4,45.0,23.0,36.4,83.5,47.0,1.0,26.3,50.0,1.0,1017.3,16.9,54.0,5.9,60.0,11.0,54.0,0.0
2024-01-11 14:00:00,三重,74.0,2.1,0.9,19.9,13.7,49.0,22.0,35.6,86.6,51.0,1.0,25.0,48.0,1.0,1017.3,17.2,50.0,4.6,54.0,10.4,62.0,0.0
2024-01-11 15:00:00,三重,73.0,1.9,1.17,17.9,14.8,46.0,22.0,41.5,101.8,60.3,1.1,24.5,47.0,1.0,1017.3,16.7,55.0,5.4,72.0,9.3,76.0,0.0
2024-01-11 16:00:00,三重,73.0,1.7,1.13,17.3,16.4,40.0,25.0,38.9,91.3,52.3,1.0,24.6,46.0,1.0,1017.6,16.4,57.0,5.7,64.0,10.4,60.0,0.0
2024-01-11 17:00:00,三重,71.0,1.6,1.06,16.8,17.8,42.0,19.0,37.3,85.0,47.6,0.9,23.7,45.0,1.0,1018.1,16.0,59.0,5.4,67.0,9.9,65.0,0.0
2024-01-11 18:00:00,三重,70.0,1.7,1.35,11.8,17.9,42.0,21.0,41.2,98.5,57.2,1.0,23.1,44.0,1.0,1018.3,15.5,61.0,5.7,76.0,9.3,86.0,0.0
2024-01-11 19:00:00,三重,70.0,1.8,1.39,9.3,17.0,42.0,24.0,43.3,91.5,48.2,1.0,23.2,44.0,1.0,1018.4,15.3,64.0,4.6,73.0,8.8,65.0,0.0
2024-01-11 20:00:00,三重,68.0,1.8,1.22,8.2,15.2,39.0,21.0,43.1,90.0,46.8,1.1,22.3,43.0,1.0,1018.7,15.3,64.0,4.2,73.0,8.2,60.0,0.0
2024-01-11 21:00:00,三重,66.0,1.7,1.06,11.1,14.0,33.0,17.0,39.2,81.7,42.5,1.1,21.5,41.0,1.0,1018.6,15.0,65.0,4.6,77.0,7.7,74.0,0.0
2024-01-11 22:00:00,三重,63.0,1.5,1.1,8.9,12.7,36.0,16.0,42.9,91.9,49.0,1.1,20.3,39.0,1.0,1018.5,15.2,66.0,3.6,90.0,7.1,74.0,0.0
